"2,643,106,123.23"
"264,494,243.03"
"2,645,108,199.50"
"264,692,848.04"
"2,647,101,463.76"
"2,648,133,688.53"
"2,649,153,925.00"
"2,650,132,910.88"
"2,651,135,107.48"
"2,652,375,195.30"
"2,653,260,206.27"
"2,654,278,798.85"
"2,655,410,706.00"
"2,656,333,655.60"
"2,657,354,943.48"
"2,658,333,486.71"
"2,659,339,712.86"
"2,660,361,631.02"
"2,661,353,620.39"
"2,662,382,780.97"
"2,663,271,814.60"
"2,664,306,515.36"
"2,665,336,349.49"
"2,666,295,051.84"
"2,667,176,019.82"
"2,668,180,906.91"
"2,669,181,977.24"
"2,670,265,136.97"
"2,671,184,288.27"
"2,672,192,837.71"
"2,673,187,688.16"
"2,674,178,860.59"
"2,675,192,741.23"
"2,676,190,055.24"
"2,677,198,134.92"
"2,678,239,094.11"
"2,679,303,861.10"
"2,680,305,939.00"
"2,681,417,468.69"
"2,682,338,106.85"
"2,683,496,640.70"
"2,684,344,833.95"
"2,685,346,847.60"
"2,686,237,403.97"
"2,687,290,521.26"
"2,688,218,016.65"
"2,689,214,194.41"
"2,690,354,911.98"
"2,691,196,404.07"
"2,692,154,114.84"
"2,693,205,185.19"
"2,694,139,254.57"
"2,695,201,653.72"
"2,696,185,428.01"
"2,697,182,581.14"
"2,698,203,752.13"
"2,699,157,309.98"
"2,700,142,507.45"
"2,701,147,256.38"
"2,702,105,927.78"
"2,703,113,373.32"
"2,704,137,411.70"
"2,705,112,418.18"
"270,699,441.51"
"2,707,115,881.13"
"2,708,137,840.31"
"2,709,110,459.79"
"2,710,133,095.50"
"2,711,284,926.99"
"2,712,413,828.81"
"2,713,157,450.26"
"2,714,141,700.77"
"2,715,168,856.93"
"2,716,122,450.65"
"2,717,183,663.18"
"2,718,204,848.20"
"2,719,140,639.45"
"2,720,175,673.18"
"2,721,121,011.78"
"2,722,156,048.37"
"2,723,133,798.42"
"2,724,119,861.26"
"2,725,125,346.57"
"2,726,134,434.77"
"2,727,164,934.02"
"2,728,189,720.37"
"2,729,134,795.27"
"2,730,145,020.79"
"2,731,132,221.80"
"2,732,150,262.51"
"2,733,148,538.25"
"2,734,120,796.86"
"2,735,132,781.60"
"2,736,119,926.13"
"2,737,116,774.80"
"2,738,126,123.80"
"2,739,136,182.64"
"2,740,134,933.21"
"2,741,149,306.26"
"2,742,154,397.24"
"2,743,144,980.52"
"2,744,162,508.78"
"2,745,138,152.35"
"2,746,130,292.97"
"2,747,167,548.37"
"2,748,116,166.46"
"2,749,127,917.81"
"2,750,103,080.20"
"2,751,132,981.75"
"2,752,195,424.44"
"2,753,149,190.77"
"2,754,224,984.43"
"2,755,135,299.00"
"275,687,280.91"
"275,769,789.16"
"275,885,921.72"
"2,759,181,211.14"
"2,760,127,315.19"
"2,761,135,816.50"
"2,762,125,050.27"
"2,763,178,747.96"
"2,764,151,996.20"
"2,765,277,868.89"
"2,766,110,884.95"
"276,787,575.93"
"2,768,132,100.66"
"2,769,146,677.81"
"2,770,139,916.10"
"277,199,416.19"
"277,297,762.74"
"2,773,175,430.34"
"2,774,146,882.42"
"2,775,114,571.74"
"2,776,145,721.23"
"2,777,147,415.81"
"2,778,107,325.45"
"2,779,134,485.22"
"278,098,648.64"
"278,186,888.32"
"278,292,451.14"
"2,783,103,548.53"
"2,784,130,616.05"
"2,785,143,564.31"
"278,656,223.17"
"2,787,119,918.69"
"278,866,813.38"
"2,789,177,614.82"
"279,089,640.49"
"2,791,111,531.82"
"279,267,995.64"
"2,793,138,954.77"
"279,493,148.00"
"2,795,122,240.58"
"2,796,105,874.18"
"2,797,196,921.45"
"2,798,110,923.50"
"2,799,106,828.27"
"280,066,722.39"
"2,801,122,174.23"
"2,802,129,125.82"
"2,803,156,254.29"
"2,804,112,021.11"
"2,805,108,305.75"
"280,676,083.74"
"2,807,177,922.00"
"2,808,158,805.87"
"2,809,121,304.29"
"2,810,129,020.65"
"2,811,173,610.60"
"2,812,184,194.18"
"2,813,148,380.01"
"2,814,148,811.26"
"2,815,106,763.22"
"2,816,226,049.38"
"2,817,161,357.59"
"2,818,129,292.43"
"2,819,191,321.98"
"2,820,132,684.75"
"282,198,173.35"
"2,822,175,582.81"
"2,823,316,148.22"
"2,824,171,588.71"
"2,825,154,973.22"
"2,826,132,699.46"
"2,827,117,837.07"
"2,828,229,602.90"
"2,829,207,535.61"
"2,830,203,836.93"
"2,831,185,931.97"
"2,832,223,113.99"
"2,833,324,448.95"
"2,834,232,373.24"
"2,835,235,597.44"
"2,836,190,911.37"
"2,837,156,973.33"
"2,838,142,266.22"
"2,839,152,319.23"
"2,840,203,268.24"
"2,841,197,275.66"
"2,842,221,862.47"
"2,843,153,704.93"
"2,844,185,521.69"
"2,845,130,285.49"
"2,846,204,863.11"
"2,847,226,501.82"
"2,848,191,084.68"
"2,849,192,722.69"
"2,850,270,135.48"
"2,851,202,658.85"
"2,852,227,129.25"
"2,853,229,349.09"
"2,854,141,318.85"
"2,855,198,539.04"
"2,856,197,061.15"
"2,857,189,417.06"
"2,858,199,490.63"
"285,968,079.20"
"2,860,130,519.23"
"2,861,120,339.52"
"2,862,170,726.29"
"2,863,141,355.10"
"2,864,261,580.57"
"2,865,136,499.30"
"2,866,125,875.83"
"286,780,882.30"
"286,888,591.59"
"286,966,573.48"
"2,870,109,578.01"
"287,162,535.91"
"287,221,135.02"
"287,373,581.72"
"2,874,137,124.19"
"2,875,104,029.12"
"2,876,152,633.38"
"2,877,159,498.04"
"2,878,153,173.24"
"2,879,123,732.58"
"2,880,108,111.93"
"2,881,139,688.61"
"2,882,203,697.95"
"2,883,198,297.20"
"2,884,204,853.30"
"2,885,188,151.66"
"2,886,241,939.59"
"2,887,121,715.56"
"2,888,147,245.59"
"288,938,418.67"
"289,084,188.62"
"2,891,144,367.74"
"289,221,808.64"
"289,373,792.27"
"289,427,266.70"
"2,895,346,893.46"
"2,896,289,959.39"
"2,897,219,344.36"
"2,898,135,502.07"
"2,899,213,161.45"
"2,900,156,136.91"
"2,901,219,190.37"
"2,902,177,229.82"
"2,903,299,794.08"
"2,904,334,584.88"
"290,567,272.73"
"2,906,190,945.09"
"290,798,176.65"
"2,908,117,310.78"
"2,909,137,082.68"
"291,070,134.72"
"291,164,550.73"
"2,912,157,443.23"
"291,359,651.47"
"291,456,004.49"
"291,565,657.93"
"291,668,858.46"
"2,917,149,894.87"
"291,895,706.22"
"2,919,221,804.31"
